intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SWIFT,,UVOT,,UVM2,UV,M31NovaeField,,00031028001,10.733991478753694,41.3004784117756,cube,,2,54428.2086921,54429.3520833,173.8185797654124,167900000000.0,292700000000.0,,nan,,,,POLYGON 10.440866 41.309589 10.551011 41.221966 10.618460554681239 41.173095843238251 10.691966 41.108222 10.692962973873369 41.108775087857168 10.696033 41.106113 10.706583899468471 41.112069808321621 10.713449 41.10665 10.842757 41.186641 10.877853594644648 41.210178918120675 10.985757 41.275965 10.981919820439794 41.279810089995934 10.989893 41.285135 10.992505 41.288755 10.9810256779891 41.299036058798706 10.984227 41.301527 10.949802 41.331716 10.87065152423822 41.3936263050756 10.822798129493659 41.432229376873543 10.757999 41.490303 10.753757993874371 41.48780799471227 10.750187 41.490679 10.747992981302209 41.489228614801554 10.734387 41.499808 10.724085190702421 41.492647539086526 10.7096 41.503227 10.440866 41.309589 10.440866 41.309589,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028001um2[4]&size=ALL&output_size=1402,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028001/sw00031028001um2_sk.img,PUBLIC,,5885.0,1543997,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31NovaeField,,00031028001,10.733991478753694,41.3004784117756,cube,,2,54428.2068519,54429.3497917,173.0367681211905,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.438312 41.306891 10.544737 41.222331 10.656309755494988 41.141369315485939 10.681658887480129 41.119425841159071 10.694617 41.107976 10.694772695834855 41.108065930144456 10.698394 41.104928 10.709328320959193 41.1111008645995 10.715228 41.106444 10.858267 41.195343 10.863272769847036 41.198715682484959 10.988863 41.275329 10.984126712451612 41.27997101732447 10.993167 41.286036 10.978946175137459 41.29921169178386 10.982397 41.302219 10.912955348116629 41.360260160892857 10.901342 41.370988 10.8673280623994 41.398317686667625 10.865283 41.400022 10.863940205706454 41.401037972322463 10.823360935592632 41.433595757792347 10.760665 41.490055 10.756163525691392 41.487406909978304 10.751981 41.490752 10.74832825126858 41.488333747919832 10.733294 41.49966 10.72065899839976 41.490865336322884 10.707031 41.500811 10.438312 41.306891 10.438312 41.306891,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028001uw1[2]&size=ALL&output_size=1403,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028001/sw00031028001uw1_sk.img,PUBLIC,,5885.0,1547571,0.0
science,SWIFT,,UVOT,,UVW2,UV;OPTICAL,M31NovaeField,,00031028001,10.733991478753694,41.3004784117756,cube,,2,54428.2077083,54429.3513542,347.3004945058263,159300000000.0,337000000000.0,,nan,,,,POLYGON 10.438655 41.309766 10.5462 41.224093 10.613873178311266 41.175022770468686 10.62196226363824 41.168037488289286 10.691055 41.107041 10.691933085307452 41.107528743762721 10.695037 41.104841 10.70584060469136 41.110940549505976 10.712307 41.105848 10.815738962607146 41.172865841154383 10.839515 41.186234 10.985124 41.274974 10.984389789887512 41.2757272433667 10.984478 41.27578 10.980900942629864 41.279406193988912 10.989862 41.28517 10.992474 41.28879 10.981627125737294 41.298455834192005 10.985621 41.301605 10.868141 41.39969 10.808276679126045 41.445063134178227 10.757082 41.490796 10.752979678121706 41.488380054385438 10.748668 41.49183 10.747483151839649 41.491043979177512 10.734667 41.500725 10.723943811072642 41.493258511104692 10.708503 41.504523 10.438655 41.309766 10.438655 41.309766,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028001uw2[4]&size=ALL&output_size=1408,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028001/sw00031028001uw2_sk.img,PUBLIC,,5885.0,1548151,0.0
science,SWIFT,,UVOT,,U,OPTICAL,M31NovaeField,,00031028002,10.738893524976675,41.2971527627134,cube,,2,54428.2092824,54429.3638889,4497.640923944827,301400000000.0,394200000000.0,,nan,,,,POLYGON 10.464741 41.312039 10.47058941329178 41.306992288426756 10.467585 41.304885 10.472340644483156 41.3009987451648 10.47042 41.299611 10.577542 41.214191 10.59356324920793 41.202547816953874 10.62971645656194 41.174099733923349 10.635772541594962 41.1688496628169 10.694915 41.11654 10.695602598962211 41.116920177577313 10.696802 41.115878 10.700746340848173 41.118103031599695 10.706918 41.113231 10.710342380976627 41.115360712950235 10.716393 41.110817 10.717991641337742 41.111904595265045 10.722896 41.108324 10.907352233496905 41.236747372631839 10.987633 41.284726 10.986566543225084 41.285797914796504 10.98693 41.286019 10.983043928353219 41.289860808911193 10.993094 41.297688 10.896565946444134 41.376096930251144 10.887655 41.38502 10.760942 41.498343 10.758891697598129 41.497136919312688 10.757625 41.498239 10.748918223708214 41.493003760246182 10.7436 41.497264 10.740611425942083 41.495288072097246 10.740459 41.495406 10.733985275337126 41.490906415384714 10.618867763042562 41.414627511899518 10.614885453315186 41.41222222925547 10.467872 41.325119 10.469087618211789 41.323944088543165 10.467173 41.322782 10.472827535210117 41.317434648525307 10.464741 41.312039 10.464741 41.312039,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028002uuu[1]&size=ALL&output_size=1407,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028002/sw00031028002uuu_sk.img,PUBLIC,,5885.0,1548152,0.0
science,SWIFT,,UVOT,,UVW2,UV;OPTICAL,M31NovaeField,,00031028003,10.752183255004411,41.2892496070982,cube,,2,54431.0152546,54431.2833333,12.19454541230576,159300000000.0,337000000000.0,,nan,,,,POLYGON 10.450423 41.290111 10.56906 41.206414 10.592541813872923 41.191298848095173 10.696665 41.105589 10.705760297951409 41.111228790096568 10.716522 41.102358 10.725966248879574 41.1079660470455 10.727384 41.106994 10.742130406434109 41.117560401411865 10.855795 41.184884 10.999907 41.277273 11.001406 41.281174 10.983666505511755 41.297762081010958 10.990894 41.303366 10.90820575573775 41.366702058588153 10.764628 41.487512 10.755474847249621 41.4817242975981 10.744737 41.490746 10.743116673667815 41.489721471693805 10.732076 41.498553 10.716775237610664 41.488204120856508 10.703778 41.496592 10.576371152376616 41.392990517646133 10.454416 41.309922 10.464382830422048 41.301536745040515 10.450423 41.290111 10.450423 41.290111,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028003uw2[5]&size=ALL&output_size=1415,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028003/sw00031028003uw2_sk.img,PUBLIC,,5885.0,1560511,0.0
science,SWIFT,,UVOT,,UVW2,UV;OPTICAL,M31NovaeField,,00031028004,10.765351293153572,41.2908936225641,cube,,2,54431.0155324,54431.2875,1895.933017060007,159300000000.0,337000000000.0,,nan,,,,POLYGON 10.464617 41.310179 10.472497533561807 41.30353460738614 10.463191 41.296355 10.468623770673261 41.292301231819309 10.464894 41.289248 10.583528 41.20555 10.612389530707357 41.186969600604606 10.628854951351954 41.175721410296269 10.71094 41.112545 10.716029575385827 41.115920869803936 10.728923 41.105266 10.753001314613991 41.119621194452542 10.866525 41.186826 10.873082842849707 41.191043933222673 10.883059 41.196965 11.012729 41.280426 11.013414955321108 41.281084888637366 11.014379 41.281702 11.014217743994763 41.281855978505675 11.015337 41.282931 10.987061170872108 41.309307989474924 10.989052 41.310897 10.972705946295466 41.32268839176534 10.93648 41.356422 10.932369284539424 41.3598878927417 10.922924 41.368877 10.777273 41.490858 10.763346951198985 41.482027805012144 10.7419 41.498815 10.732130166234574 41.492198464735793 10.724765 41.497263 10.720695133345897 41.494151076487483 10.71825 41.495727 10.644360356018948 41.435701523142569 10.609564973738744 41.409006949357014 10.464617 41.310179 10.464617 41.310179,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028004uw2[5]&size=ALL&output_size=1415,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028004/sw00031028004uw2_sk.img,PUBLIC,,5885.0,1548153,0.0
science,SWIFT,,UVOT,,UVW2,UV;OPTICAL,M31NovaeField,,00031028006,10.737019828814425,41.2875515429794,cube,,2,54434.0299074,54435.4423611,4597.977160283784,159300000000.0,337000000000.0,,nan,,,,POLYGON 10.451692 41.297941 10.45281406062826 41.297085239512377 10.452485 41.296819 10.462571901684552 41.289641833583687 10.462901676306524 41.289390233215727 10.450306 41.278343 10.459026958601543 41.27262607336332 10.458066 41.271789 10.579598 41.19114 10.592999152586483 41.183085917400312 10.725544 41.091617 10.734395838868014 41.097890963837429 10.734515 41.097819 10.73602703766022 41.099046912405079 10.855967 41.183868 10.99014 41.286841 10.982056127048873 41.293092082645138 10.987001 41.296997 10.983505521818349 41.299591980275181 10.988358 41.303624 10.973907380281993 41.3139338066592 10.977073 41.316442 10.844671 41.412579 10.72069405135897 41.493497176747091 10.716305 41.496579 10.71614533998393 41.496459695619571 10.707411 41.502147 10.483782735844006 41.322127753216371 10.451692 41.297941 10.451692 41.297941,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028006uw2[7]&size=ALL&output_size=1410,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028006/sw00031028006uw2_sk.img,PUBLIC,,5885.0,1548154,0.0
science,SWIFT,,UVOT,,UVW2,UV;OPTICAL,M31NovaeField,,00031028008,10.740727359825087,41.2841309691115,cube,,2,54436.9770833,54437.5819444,1652.7044946089852,159300000000.0,337000000000.0,,nan,,,,POLYGON 10.437434 41.292422 10.450106602683157 41.283809186041623 10.449767 41.283515 10.462529023894094 41.275039514899611 10.462525 41.275036 10.464125403071625 41.2739790772527 10.470022715989803 41.270061139153547 10.469553 41.269648 10.50361044813403 41.24740539911565 10.624735 41.164751 10.707003 41.11321 10.709956200793627 41.114829175584909 10.742697 41.094067 10.746491990062564 41.09712791798303 10.747082 41.096775 10.802057626254246 41.141898489604884 10.995871 41.297373 10.98881152908714 41.302394568088758 10.992506 41.305666 10.985209139751229 41.310554815364384 10.987747 41.312822 10.859434 41.398087 10.761179289163032 41.456761670623465 10.723355 41.480884 10.722576446869597 41.480242830867255 10.70052 41.494109 10.699970083222597 41.4936507750424 10.69005 41.500021 10.437434 41.292422 10.437434 41.292422,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028008uw2[3]&size=ALL&output_size=1410,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028008/sw00031028008uw2_sk.img,PUBLIC,,5885.0,1541864,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31NovaeField,,00031028011,10.79532731159469,41.2523770657291,cube,,2,57606.5558681,57606.9534259,2278.459483932657,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.574191 41.376974 10.583695343800859 41.342531234623586 10.571886 41.339581 10.622862232134045 41.20020097631393 10.648762 41.105734 10.656844307689216 41.106943059021951 10.66935 41.072554 10.697269457168666 41.078144370942304 10.697657 41.07709 10.707839319606324 41.079139515445412 10.717851 41.049737 10.880236 41.08013 11.066882 41.122791 10.971351 41.392661 10.962300907433944 41.390923736282353 10.952975 41.426276 10.92870646462033 41.422879855940721 10.92405 41.439027 10.764465 41.414273 10.574191 41.376974 10.574191 41.376974,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028011uw1[5]&size=ALL&output_size=1242,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028011/sw00031028011uw1_sk.img,PUBLIC,,5885.0,1572902,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31NovaeField,,00031028012,10.767656160246077,41.2880920039253,cube,,2,57608.5374537,57608.6749537,3783.4607269711796,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.560821 41.386868 10.567416879884266 41.370226610057159 10.565329 41.369725 10.617356547106299 41.222464305258192 10.632909 41.103986 10.658424016768622 41.105738470460132 10.659793 41.10184 10.691296126285392 41.107987819966539 10.806129 41.115771 10.99314 41.135916 10.98800098523478 41.172057754242026 11.008705 41.176939 11.000009660105416 41.20081748539485 11.011775 41.203844 10.968192359180694 41.310993731167777 10.953566 41.413201 10.927259652403924 41.411293855857338 10.902978 41.47064 10.755221 41.438089 10.560821 41.386868 10.560821 41.386868,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028012uw1[1]&size=ALL&output_size=1254,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028012/sw00031028012uw1_sk.img,PUBLIC,,5885.0,1572903,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31NovaeField,,00031028013,10.701750760414484,41.2429257140539,cube,,2,57610.7939236,57610.7941088,15.8431375648359,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.58116 41.369339 10.658266 41.098593 10.830037 41.125303 11.01162 41.160936 10.930707 41.433319 10.776306 41.408701 10.58116 41.369339 10.58116 41.369339,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028013uw1[1]&size=ALL&output_size=1202,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028013/sw00031028013uw1_sk.img,PUBLIC,,5885.0,1572904,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31NovaeField,,00031028014,10.770345749562807,41.2725369992842,cube,,2,57611.0747685,57611.9999537,1462.6515072230418,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.568556 41.374801 10.661545 41.106636 10.691683296057004 41.112351789682535 10.719417 41.055121 10.875185 41.096639 11.05751 41.153502 11.046929741425295 41.174831197329482 11.053825 41.176934 10.961485896699815 41.366327582860073 10.932031 41.456489 10.784294 41.430944 10.584297 41.387567 10.586713368747741 41.379093695047807 10.568556 41.374801 10.568556 41.374801,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028014uw1[4]&size=ALL&output_size=1215,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028014/sw00031028014uw1_sk.img,PUBLIC,,5885.0,1572905,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31NovaeField,,00031028015,10.751868781379983,41.2624513905888,cube,,2,57612.9902199,57613.0041204,1182.68706889002,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.533427 41.348282 10.592059 41.223157 10.663062 41.088809 10.823703 41.133164 10.999799 41.189535 10.86647 41.449947 10.724352 41.410398 10.533427 41.348282 10.533427 41.348282,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028015uw1[1]&size=ALL&output_size=1296,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028015/sw00031028015uw1_sk.img,PUBLIC,,5885.0,1572906,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31NovaeField,,00031028016,10.783672691815127,41.2605792742996,cube,,2,57618.848588,57618.8555208,588.726521437551,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.554854 41.340952 10.703008 41.087362 10.857733 41.137287 11.031648 41.201468 10.971911 41.309232 10.880051 41.456319 10.734589 41.408659 10.554854 41.340952 10.554854 41.340952,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031028016uw1[1]&size=ALL&output_size=1324,http://archive.stsci.edu/missions/swift_uvot/00031028/00031028016/sw00031028016uw1_sk.img,PUBLIC,,5885.0,1572907,0.0
science,SWIFT,,UVOT,,UVM2,UV,M31N2008,,00031255001,10.731304560530475,41.2892199000402,cube,,2,54699.3113194,54699.5833796,2036.230267873881,167900000000.0,292700000000.0,,nan,,,,POLYGON 10.502371 41.373636 10.506416218997389 41.366706466416495 10.504071 41.36583 10.532225891038506 41.317298368343131 10.62414 41.114307 10.639819805399984 41.118259628279922 10.644506 41.109305 10.811501 41.158115 10.908547200729526 41.1905583800573 10.965029 41.20699 10.96406780384387 41.209068341167615 10.979513 41.214211 10.97500739658217 41.222608522697385 10.981408 41.224944 10.974156115533594 41.237238718782436 10.983509 41.240836 10.891063808808319 41.388036712003604 10.845212 41.478947 10.8354320075933 41.476263871190817 10.824388 41.493747 10.683682 41.444969 10.535218058638309 41.386591725730433 10.511273 41.378952 10.511381052470472 41.378716329604885 10.505147 41.376848 10.505963664254846 41.375053745697294 10.502371 41.373636 10.502371 41.373636,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255001um2[2]&size=ALL&output_size=1294,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255001/sw00031255001um2_sk.img,PUBLIC,,5885.0,1368124,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31N2008,,00031255001,10.731304560530475,41.2892199000402,cube,,2,54699.3143171,54699.5875,1879.340803173829,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.50205 41.375383 10.506720315474512 41.367818909489174 10.504243 41.366893 10.532373689651527 41.318403785200154 10.624194 41.11541 10.638827615436375 41.119098975066095 10.643561 41.110554 10.651160262748645 41.112776210409528 10.65134 41.112464 10.663261034228229 41.116313431158979 10.809077 41.158808 10.900745801851379 41.189406840999389 10.965089 41.208094 10.963994651522091 41.210460161236988 10.978203 41.215183 10.976431640344162 41.21849698270681 10.976483 41.218513 10.97409626901239 41.223278374514074 10.981588 41.226007 10.973992926385224 41.238883176529207 10.983572 41.242584 10.88784001479201 41.3950002837163 10.844946 41.480035 10.835798498907618 41.477524476466428 10.824447 41.495494 10.683737 41.446717 10.526296744308683 41.384928358030017 10.511002 41.380039 10.51103223880256 41.379973263635264 10.505197 41.37823 10.50581697925303 41.3768664866181 10.50205 41.375383 10.50205 41.375383,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255001uw1[2]&size=ALL&output_size=1294,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255001/sw00031255001uw1_sk.img,PUBLIC,,5885.0,1374306,0.0
science,SWIFT,,UVOT,,UVW2,UV;OPTICAL,M31N2008,,00031255001,10.731304560530475,41.2892199000402,cube,,2,54699.3083218,54699.5792245,2036.197532433671,159300000000.0,337000000000.0,,nan,,,,POLYGON 10.503186 41.375004 10.508287694399996 41.366269916351911 10.506627 41.365648 10.530333176415494 41.32244539076774 10.561786 41.248261 10.626172 41.11475 10.641095175626656 41.118519961716643 10.646315 41.108491 10.654059681970272 41.110747731854744 10.654453 41.110101 10.6783559133512 41.11782306726883 10.80664 41.155071 10.942874137050968 41.200416618707038 10.968922 41.207982 10.968488634057564 41.208917492292827 10.982807 41.213666 10.978654683051314 41.221448114254358 10.98618 41.224189 10.977933731157703 41.238164166491941 10.986925 41.241636 10.895506012623018 41.387186516407816 10.848132 41.481364 10.8378870761364 41.47855260069511 10.827074 41.495667 10.689337 41.44801 10.54243804337726 41.390436767586181 10.512319 41.380817 10.512468867596844 41.380491239852255 10.506438 41.378686 10.507313283346798 41.376627700598533 10.503186 41.375004 10.503186 41.375004,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255001uw2[4]&size=ALL&output_size=1330,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255001/sw00031255001uw2_sk.img,PUBLIC,,5885.0,1371504,0.0
science,SWIFT,,UVOT,,UVW2,UV;OPTICAL,M31N2008,,00031255002,10.730215644756811,41.2966526555918,cube,,2,54706.6790278,54706.9475694,933.844825003314,159300000000.0,337000000000.0,,nan,,,,POLYGON 10.436574 41.341738 10.608281 41.094674 10.643551485968093 41.108402119678708 10.659077 41.082439 10.676316229857848 41.088224948482832 10.696036 41.063009 10.852254 41.131555 11.006604 41.206867 10.974405553115446 41.247206688622029 10.993609 41.256725 10.832853178421923 41.453140124235112 10.831704 41.455009 10.831402028604961 41.454906761587132 10.79761 41.496013 10.773142171949676 41.48498275149835 10.762611 41.497188 10.619368 41.431044 10.504324178187456 41.371797488893229 10.436574 41.341738 10.436574 41.341738,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255002uw2[1]&size=ALL&output_size=1385,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255002/sw00031255002uw2_sk.img,PUBLIC,,5885.0,1368134,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31N2008,,00031255002,10.730215644756811,41.2966526555918,cube,,2,54706.6817824,54706.95,556.1174537834088,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.436088 41.342089 10.607056 41.09642 10.650167292344564 41.113193555668119 10.651006 41.112162 10.654065224257824 41.113558026362774 10.696242 41.061872 10.852458 41.130418 11.004576 41.204621 10.971179897802481 41.249061722239638 10.989366 41.258087 10.794462 41.496251 10.76888778764544 41.484721446844873 10.759265 41.496213 10.624948 41.434535 10.501922689171131 41.371320815014265 10.436088 41.342089 10.436088 41.342089,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255002uw1[4]&size=ALL&output_size=1373,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255002/sw00031255002uw1_sk.img,PUBLIC,,5885.0,1374318,0.0
science,SWIFT,,UVOT,,UVM2,UV,M31N2008,,00031255002,10.730215644756811,41.2966526555918,cube,,2,54706.6803935,54706.9489468,892.2116268005669,167900000000.0,292700000000.0,,nan,,,,POLYGON 10.435649 41.340899 10.606614 41.09523 10.641598311202673 41.108822893226417 10.659312 41.080672 10.67645055791346 41.086417876044912 10.696271 41.062144 10.852487 41.13069 11.004607 41.204892 10.97152103180311 41.248713233092062 10.98972 41.257735 10.794817 41.4959 10.769499476673786 41.484505444610917 10.7595 41.496447 10.618863 41.431696 10.486296848886436 41.363417736276183 10.435649 41.340899 10.435649 41.340899,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255002um2[5]&size=ALL&output_size=1373,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255002/sw00031255002um2_sk.img,PUBLIC,,5885.0,1371505,0.0
science,SWIFT,,UVOT,,UVW1,UV;OPTICAL,M31N2008,,00031255003,10.716145012420725,41.2805947397343,cube,,2,54713.2379398,54713.9763889,644.9322779404658,160900000000.0,457000000000.0,,nan,,,,POLYGON 10.470758 41.359318 10.573226902063134 41.198120193494489 10.613513 41.110101 10.626918928644045 41.1133004148399 10.629747 41.108826 10.673729594496546 41.124457466001274 10.780118 41.14973 10.956596 41.198861 10.951638186595959 41.210118524531147 10.974312 41.217193 10.842832 41.47873 10.81980157020913 41.472417538893517 10.808749 41.491405 10.658747 41.44318 10.481888 41.378534 10.488366885891661 41.3664853278638 10.470758 41.359318 10.470758 41.359318,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255003uw1[2]&size=ALL&output_size=1271,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255003/sw00031255003uw1_sk.img,PUBLIC,,5885.0,1371508,0.0
science,SWIFT,,UVOT,,UVM2,UV,M31N2008,,00031255003,10.716145012420725,41.2805947397343,cube,,2,54713.2354167,54713.9752778,782.5580584042129,167900000000.0,292700000000.0,,nan,,,,POLYGON 10.471473 41.358703 10.546853 41.233339 10.579031107756132 41.185028713642943 10.613615 41.109451 10.62711793259974 41.112684226944694 10.630088 41.10821 10.675103548488874 41.124158874935766 10.783183 41.149916 10.956695 41.198212 10.951817694261676 41.209286938985329 10.974743 41.21644 10.843265 41.477977 10.820059535538983 41.471623768195869 10.809037 41.49056 10.659781 41.442615 10.48218 41.37769 10.488621205628515 41.365685031464295 10.471473 41.358703 10.471473 41.358703,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00031255003um2[2]&size=ALL&output_size=1271,http://archive.stsci.edu/missions/swift_uvot/00031255/00031255003/sw00031255003um2_sk.img,PUBLIC,,5885.0,1368135,0.0
