source_id,ra,dec,parallax,pmra,pmdec
5937112513667564416,251.1769182609013,-51.102113783025956,-0.25353448489887964,-3.3881416869082814,-4.017681812133773
5937112513667564928,251.17972155922706,-51.10194985632332,,,
5937083346534278656,251.5274004411527,-51.49082157116028,,,
5937081662909469056,251.57494111119235,-51.58705162782705,,,
5937081662909469184,251.56930874596208,-51.5887671794959,,,
5937081662909469312,251.569054159277,-51.589166805847526,-0.008669721604132,-3.495769612934793,-5.849867326601906
5937081662909469952,251.57538511092082,-51.587843260108436,1.7555718253399015,-1.9392337293817654,-8.152065233188804
5937081662909470208,251.57431797415128,-51.58836160567778,-0.4414801749816323,-1.930026668363885,-3.067725391201692
5937081662909470848,251.57603803341647,-51.58932023043248,,,
5937081662909471104,251.57957503138852,-51.589637326828814,-0.7502467192492547,1.1396247357931553,-3.5663878360064927
5937081662909471232,251.57108878974526,-51.59192172306835,0.1658035569939327,-4.429842004974599,-10.655996506400179
5937081662909471872,251.57905904715042,-51.59119687199362,,,
5937081662909472256,251.57519186051647,-51.5938233694084,,,
5937081662909472640,251.57921227434977,-51.59392079739506,0.6212698983213135,0.17497535454091695,-5.818519221710138
5937081662909473280,251.58579565096466,-51.59391499981036,0.1839995823426811,-5.085936941999516,-6.058150975591397
5937081662909473408,251.58556950590298,-51.59362155391959,1.264902448207613,-2.1895691459964763,-2.080704737598264
5937081662909473536,251.5760108978853,-51.5961548171034,1.2078896211629409,-6.823530714043104,-9.167048756766306
5937081662909473664,251.5886602910586,-51.593650312073166,,,
5937081662909474048,251.57949895203012,-51.59632868671761,,,
5937081662909474688,251.58640875931033,-51.59628348871786,,,
5937112586687688832,251.16163775357597,-51.083187185605496,,,
5937173609578929792,250.16899421045403,-51.5666964480206,0.5781547149340271,1.49247906441289,-1.2534068324737444
5937173609578932352,250.17340604048712,-51.56439724095461,0.8859576069940666,-2.9571800162082438,-6.547271879278348
5937173609578935808,250.17178320652752,-51.56472598891555,1.197381247214318,-4.1698339499397115,-5.44872616965449
5937173609578938240,250.17086642654127,-51.56449628102571,,,
5937173609578945280,250.16579767070806,-51.56589471939104,-0.9306164504167316,-6.066301013043365,-5.646661401055211
5937173609578945408,250.1661561645817,-51.565756810201606,2.8899010308609854,-2.66297027020949,-4.438448258379014
5937173609578947328,250.1699015683891,-51.56311684821384,-0.6146969840387397,-8.755065393032343,-4.38310642991929
5937173609578947456,250.17025999197125,-51.563445230919065,-0.1139798026655419,-3.9273349244683864,-1.9410707747795226
5937173609578949120,250.16397435554123,-51.56607069107121,0.48458751241596715,-1.17364007104945,-3.846524964840897
5937173609578956672,250.1670659294705,-51.563812304954695,,,
5937173609578956800,250.1665623785761,-51.563740122704395,-0.21837090607778295,-1.7567508767194344,-2.278457159619641
5937173609578972160,250.16288001427836,-51.56312778775376,0.12607301816962896,-5.195162091506393,-6.496631891417223
5937173609578976384,250.16478864511345,-51.56179685277526,0.4675054957224041,-0.7028221954110407,-4.9469930002813705
5937173609578979072,250.1621059263702,-51.56240699619472,,,
5937173609578979200,250.16170872582626,-51.56216541282253,-0.0913266473305023,-13.574154437488339,-10.773137727023872
5937173609578979328,250.16264278801944,-51.56255279244539,-0.36165996054517136,-1.4716635950473371,-2.589811482743537
5937173609578989696,250.1637453850053,-51.56035201290161,0.6285180128596501,-2.401102300295448,-4.005124163105087
5937173609578996096,250.16426588532556,-51.55931655175279,1.2097111931249889,-2.7618506126810534,-0.8343580656406773
5937173609579874816,250.18219455168173,-51.57345469991611,0.1491494902358545,-5.114994684830716,-2.381578449548371
5937173609579877248,250.16968744258918,-51.57715239606469,0.48646721155291944,-3.1722833296737685,-5.137542681175065
5937173609579877376,250.16986227850828,-51.57674809427894,0.24335190815287858,-3.608599232183975,-7.559418889312417
5937173609579877632,250.1827591799618,-51.57047761445653,,,
5937173609579877760,250.1824478308179,-51.57079161783978,0.9472689515343833,-4.955431857028471,-1.8889735206303597
5937173609579880320,250.17062931660888,-51.57195513285042,0.2897805882156729,-0.029620343660908155,-4.537245638196441
5937173609579882880,250.1735686971705,-51.56796608489004,1.5707252076069,0.7289043864097817,-5.612827097695584
5937173609579883008,250.1731316266415,-51.567895398854866,-1.612799857027352,1.926473566589923,0.3822905365862874
5937173609579883136,250.17251721892268,-51.56704827202847,,,
5937173609579883264,250.17267546787104,-51.56720365766722,7.143482046417852,-5.608686663436138,-6.362695559206399
5937173609579883392,250.173667964577,-51.566678577941694,-1.2561479513768983,-4.215517732995018,-6.558133179796037
5937173609579885056,250.16323958912463,-51.56950622038886,-0.280775192701266,-5.874382942454188,-9.901876000451574
5937173609580780672,250.1794343641957,-51.580074428367055,1.116358070070007,-6.257202717735801,-7.899615392413076
5937173609580782720,250.17819073635349,-51.5792734224405,,,
5937081662909474816,251.58124129280785,-51.59814299674639,-0.34144425783192867,-2.447753342193596,1.6622285846519227
5937081662909475200,251.57813666995008,-51.599060950708804,,,
5937081662909475328,251.57653037375593,-51.60073187307782,,,
5937081662909475456,251.57704830187419,-51.60040058561677,,,
5937081662909476096,251.58526206554993,-51.60054443962883,,,
5937081662909476224,251.58728772010912,-51.60053750592111,,,
5937081662909476352,251.5873453714235,-51.60019853565436,-0.6069532665251371,-1.1812964909626031,-7.073038741850911
5937081662909476608,251.58531348981936,-51.601396573989845,,,
5937081662909476736,251.57955051162807,-51.60296304348686,-0.7622310938705242,-4.421850626641124,-4.69466575280684
5937081662909477248,251.58136725523795,-51.603815711515516,,,
5937081662909477376,251.58113670106937,-51.60405964678535,,,
5937081662909820032,251.5844567562222,-51.60318880141301,,,
5937081662910229504,251.57862164248502,-51.592623066986754,,,
5937081662910229760,251.58127515439205,-51.59208416337532,,,
5937081662910234624,251.5899800964224,-51.59559473355543,,,
5937081662910236672,251.58426003668058,-51.6012022716239,0.8069389930885409,-3.6774847504383823,-5.09930575874174
5937081662910340224,251.56761255573937,-51.59388805240776,,,
5937081662910556288,251.57084099102426,-51.58465761829633,,,
5937081662987926272,251.57657013534654,-51.601760278829495,-0.6906533403289513,1.224978783769138,-5.587530718297835
5937113376962162304,251.15270466502844,-51.070046899315294,,,
5937112513693496064,251.17833489452417,-51.09181457845236,-0.05851689639366984,1.1901827754365242,-1.1487161879743466
5937112513693497216,251.18153522990696,-51.09738643600259,0.3590709110853043,-0.6358263059952874,-0.04218892932627778
5937112513693497600,251.17724406068635,-51.100268849093084,0.6041743689953416,-7.680295144759832,-4.413521273216288
5937112513693501696,251.19057511619107,-51.09672901461581,-1.7795670148984042,-0.9067649800278902,-0.6561996211477343
5937112513693501824,251.19444922628085,-51.097328728785456,0.15148586175903053,-4.9371211520604135,-7.155577788094407
5937112517966637056,251.18988869482263,-51.108748891856536,-0.09181029665063692,-3.359907727349728,-4.237530383539074
5937112517966642688,251.19075130301064,-51.107456859393636,0.002994125163263542,-2.6555470747214445,-2.293949890114939
5937112517966644480,251.19360849294767,-51.10555597261744,0.6857320260525547,-5.378149311777102,-3.5518192209164003
5937112517966645760,251.19229207169454,-51.105905684041176,,,
5937112517966645888,251.19205837114077,-51.10612860606127,1.3432225557956197,-4.845834579663155,-4.190074549385958
5937112517966655360,251.19228643330712,-51.10484107637798,,,
5937112517966655488,251.1925156810201,-51.10479892180947,-3.9121325067246686,-5.1386777686784555,-11.078304431411802
5937112517966669440,251.19103886564855,-51.103533707845976,,,
5937112517966669568,251.1914628027743,-51.10358294098103,0.7826139408457112,-5.323141805005607,-6.948777090080864
5937112517966669824,251.1859268313103,-51.10631945508004,0.39993827391856823,-3.339120637237918,-6.487496024811044
5937083415256724736,251.56136583168563,-51.47260070729242,,,
5937201440985044352,250.56261960866246,-51.266187044786165,-0.6439438284732408,-6.179856632047359,-5.2415096525175695
5937201440985045632,250.56613959626634,-51.26545426653191,,,
5937201440985045888,250.56795529536114,-51.26514674858632,-0.3905228491741522,-4.729037876610575,-4.212018306702837
5937201440985046016,250.555581218246,-51.267170070293254,,,
5937201440985051776,250.55834079415257,-51.26625480254394,0.7007253869934938,-3.7521112692519982,-2.2858486119855455
5937201440985053184,250.567184268556,-51.264770939161245,,,
5937201440985053952,250.5639558108514,-51.26518809941636,,,
5937201440985054464,250.56770076865936,-51.26434292495988,0.9106964534194368,-3.306522038003811,-3.8704585109015337
5937201440985056256,250.569275447791,-51.263969617941164,0.36258696069838586,-3.629617135449977,-4.33993876451196
5937201440985059200,250.56614592431205,-51.26417293239249,,,
5937201440985063296,250.5666900170808,-51.26365580383931,2.545811557244526,-4.357154759916532,-5.001584908336744
5937201440985066880,250.56172266920572,-51.26398031179317,0.9068751353101632,-3.3543734897138986,-4.947730906459203
5937201440985067008,250.5614806375992,-51.26416674864294,,,
5937201440985069952,250.55426607163392,-51.26497143626464,-0.8919139545528497,-2.687542367216189,-1.7823001900242943
5937201440985071616,250.5524714727558,-51.26499989533238,0.2218510569711686,-3.4590855229234374,1.2659451197905802
5937201440985075200,250.5535691040722,-51.264381211431264,,,
5937201440985077888,250.55675864456842,-51.263536494799226,-1.5383862612849686,-5.04129890818856,-6.089900572238298
5937201440985082240,250.56180339598703,-51.262098595324176,,,
5937144575625274752,251.5044291410154,-50.74656403890692,,,
5937144575625315840,251.50116759562306,-50.74792309091114,,,
5937144575683146368,251.51291961616622,-50.756649631281014,0.3616933084492186,-3.405086745142486,-5.568051238710219
5937144575683149312,251.51181243672042,-50.75532127617231,0.6896373953847662,-0.7885704446517394,1.0846177957881504
5937144575683149440,251.5105474640885,-50.75587530024027,0.5554370672934174,-1.0609924781420017,1.4169752336921817
5937144575683151872,251.50833517483866,-50.75459831547575,0.6965857734046492,-2.9016768287197983,-5.144039840598506
5937144575683155456,251.50740389435518,-50.75274332072965,0.3537994437776118,-3.2296120123315983,-4.649311037217316
5937144575683159936,251.50789836347212,-50.748178618792615,-1.6028051557802565,-0.7258322294950081,-1.7094462820378176
5937144575683161088,251.50301873283144,-50.74936051827331,0.20534932422651406,-1.7560280349661344,-2.1185357663684217
5937144575683162112,251.51161539262404,-50.74448529749855,0.19919738802263448,-3.9217723076909805,-4.1283644098988175
5937144575683165440,251.50411724971835,-50.74558375536145,1.025949013981745,-3.4173862116680604,-9.37896482785912
5937144575683167232,251.50914765995324,-50.741915102214875,0.045007220491446634,-4.018712130813201,-5.73587986924325
5937144575683170048,251.50546168537517,-50.74142460530977,0.05970052425701401,-3.1231968096633205,-1.270940295007164
5937144575683173376,251.49400891945282,-50.74533464884903,0.4484225150042354,-5.870773907364243,-5.3994835294243435
5937144575683174784,251.49624251332608,-50.74285631155488,0.4796649774262657,-1.5907917338959456,-4.807926304839425
5937173609580787968,250.1749770264891,-51.577851216269444,-0.34883772066812097,-2.632573087621406,-4.3435471424474335
5937173609580795520,250.1751740837428,-51.5752129709545,-1.6347855838768421,-2.6317538600885086,0.722236112375847
5937173609580795648,250.17898018316396,-51.57437728252761,,,
5937173609580798720,250.18169224565835,-51.573002733362756,4.861055501565272,-11.538539425987393,-8.456913424580517
5937173609580799616,250.1730274762244,-51.57406465298923,,,
5937173609580800896,250.17650698560126,-51.573232993754765,,,
5937173609580804096,250.18369438049183,-51.57102947586711,,,
5937173609580805120,250.18114204278794,-51.571143483246836,2.3069407449587054,-5.029075592517367,-5.793268199547393
5937173609580814208,250.1762277493871,-51.56866227749103,,,
5937173609580816640,250.15855731716627,-51.57084414604327,-1.1299615217925854,-3.298553067198755,-5.143314157217782
5937173609580826112,250.16980893045917,-51.56393948154052,,,
5937173609580829312,250.16528282864402,-51.56243616391519,,,
5937173609581296000,250.16290248310884,-51.56363261253832,-0.22035449693694417,2.3170958016823806,-5.107262939834069
5937173609581297664,250.16382577590545,-51.56735976582961,-0.2621748850017539,-3.8579171889489325,-8.51965284017094
5937173609581297792,250.16384703830616,-51.567190464413976,,,
5937173609581298944,250.1652093194461,-51.568412581171856,,,
5937173609581300608,250.16323778073678,-51.57166335024205,-1.3481055025812663,-4.978456701086072,-3.193343098918861
5937173609581300736,250.16308062107777,-51.57188604376428,0.7145702850974108,-0.9920364068068949,-5.861985519188833
5937081662996248064,251.58373803405104,-51.60563387325683,0.5221387015869905,-1.50548439050011,-5.57414346356592
5937081662996251904,251.58063665266272,-51.60199983570513,0.0784254236241333,-5.6385132986919,-6.71382208650993
5937081662996252544,251.58462712797726,-51.599564999449186,0.23756908302535967,0.13322180426698993,-3.4076447075075644
5937081662996256000,251.58064831867787,-51.597204076616535,0.5016957688550026,-5.448408899923346,-8.958092572210289
5937081662996256640,251.5767718446078,-51.5982716402063,0.16206642592532544,-1.9210442824445877,-6.874674130390643
5937081662996256896,251.5802119835614,-51.59619757305236,,,
5937081662996257152,251.57755153060404,-51.59720227565736,-0.10820453445540083,-3.9480987376916086,-7.723653573767285
5937081662996257664,251.57392333823802,-51.59802693549869,1.2966661461688465,4.455710119703563,-7.256096964616409
5937081662996259584,251.57515085547075,-51.59574552488694,2.1938964027548096,-6.9176484638860725,-10.809770050437354
5937081662996261760,251.56901107035375,-51.59684333611342,0.1538364878642655,-3.973477902537974,-4.4916779285590644
5937081662996262912,251.57142480568967,-51.593838828489325,1.116773416748648,-4.952204609234856,-3.5923092390057683
5937081662996267008,251.57262781400783,-51.59079450067331,0.2850502654144597,-2.376028670193839,-4.991323023800058
5937081662996273792,251.57203565238197,-51.58452149435006,0.33764848752045146,-5.494460764929186,-2.9156634484378543
5937081662996274560,251.56966065959307,-51.58506808016166,0.5624667999175248,-4.722203529655883,-5.54094703922859
5937083415256726016,251.5565779041,-51.47486891158244,,,
5937201440985082368,250.5622170028809,-51.26228513924023,-0.5778812880283382,-2.8605631200563577,-5.462439909532068
5937201440985094272,250.5598167293608,-51.261201021056095,1.5583715706244208,-0.8198059799278141,-2.174336505078359
5937201440985097856,250.56077804419235,-51.26070143889467,-0.7917206858423032,-3.686623130144208,-6.137400839379131
5937201440985097984,250.55757341861244,-51.26121747812022,0.8205193260053358,-3.65225060332806,-4.178832766234696
5937201440985099392,250.56315285344866,-51.26023946627795,0.42148561753877395,-2.9671335430478063,-3.4539534198782187
5937201440985110272,250.5601169323063,-51.25963159305436,0.1692556986577186,-5.404055213462417,-6.466608649364098
5937201440985114496,250.56117378221532,-51.25906862922566,0.6689912414643095,-4.08451173426862,-5.8886428045703045
5937201440985118080,250.55489243116347,-51.25964356902281,,,
5937201440985120128,250.55791218522492,-51.2589008312932,0.6266390485392649,-2.6886431873434464,-6.894305127765265
5937201440985124224,250.5565000516208,-51.25852865937699,,,
5937201440985124480,250.55628756256363,-51.258772068225774,,,
5937201440985129216,250.55868973314875,-51.25797845537463,1.2291396648297663,-3.612675017850337,-3.82539429196823
5937201440985136512,250.55809581601144,-51.25720363004084,0.6361226795864319,-2.443317825612123,-2.987341122169786
5937201440986063488,250.5678718495194,-51.275284098036266,,,
5937201440986063872,250.56916958049146,-51.27472795970802,1.6614127544547057,1.6690554373126862,-1.4318143545865754
5937201440986074496,250.5675461778928,-51.26885707614636,,,
5937201440986076672,250.56637732405156,-51.267557341813685,,,
5937144575683176832,251.4967073114079,-50.74138529961196,0.40268695336564925,-2.612890846972566,-5.423309490130164
5937144575683178368,251.50175250869088,-50.73743737205523,0.04273401961554739,-3.3990116999986775,-6.0495541731308595
5937144575683475328,251.49846086297288,-50.73807791490812,0.9669074474791206,-3.731368074605361,-4.474599044961086
5937144575683554560,251.49503278864287,-50.74789622638061,,,
5937144575687329024,251.49805656809096,-50.74947047965143,0.05384344831953756,-2.942731685141613,-4.053858367268825
5937144575687332480,251.50861298195696,-50.748447776363406,1.0388768760874556,-4.841228970381872,-4.79234780772874
5937144605661471616,251.4852672428927,-50.757133888659496,0.1609233025405489,-2.382833943920372,-4.844594429684826
5937144605661477504,251.4851690485428,-50.75521890106323,0.1208312495710933,-3.359863015248968,-6.218341707623958
5937144605661485952,251.47743265596952,-50.75253631112208,-1.3935732757507469,-2.4655701847634868,-6.290287297822378
5937144605661488640,251.48873980812076,-50.752588542252845,-0.03069868525709959,-5.142952612983181,-9.805765209877437
5937144605661507712,251.484206045979,-50.745924424563725,0.7286703837148244,-5.73497354080652,-7.475084121306513
5937144605661511168,251.47445668091774,-50.74388696929799,0.3245070646083999,-6.269686750114753,-6.259304247375315
5937144605661512320,251.47694746791413,-50.74349642315687,0.3471429802132607,-3.3235546464183336,-5.008248899869541
5937144605661514624,251.4798633441103,-50.74313857494093,0.43278427384979856,-3.324973502597932,1.4155797478600083
5937144811819940992,251.461140235424,-50.74401214202051,0.030377890677603436,-0.24523292455337314,-2.6085238309261616
5937112517966670976,251.18932387863387,-51.104461621447456,0.6885037587197049,-7.590538785167306,-4.334101580414369
5937112517966676864,251.192615390059,-51.101653408586095,0.5907103059613958,4.4242612718676035,-0.7830554069882625
5937112517966681472,251.18578873078425,-51.10451112027706,0.7326153807581623,4.03040440247686,-6.509745744694916
5937112517966682880,251.19142854814848,-51.1012554653806,-1.080192295452622,-1.4199132836394615,-3.304424666601082
5937112517966683008,251.1919136542868,-51.10132712697532,2.4729119827293515,-0.4272973782608401,1.7823558767775096
5937112517966687488,251.1863235676088,-51.10352779214097,,,
5937112517966687744,251.18567751098612,-51.103841622631016,1.1164324250827453,-0.8628308270438761,-2.2229169497215135
5937112517966691328,251.18640169548675,-51.1028045489958,1.0428969208753334,-11.076783143112785,-8.09827759367093
5937112517966692224,251.19300546556727,-51.0993517312441,-0.4994392314735443,-1.2958181049679456,-4.459511282063847
5937112517966704640,251.18665913831407,-51.10097685176699,0.6045565146866897,-1.8837063173093134,-3.5262523520506175
5937112517966706176,251.1936735000404,-51.096574380443506,0.5328145779100246,-8.33007445074913,-7.7009343061462605
5937112517966706304,251.19386997909805,-51.09683351177954,-1.2981254160485016,-4.668325331830727,-7.974536274669784
5937201441036208256,250.56615889677477,-51.26913755308738,-1.7174479126887952,-2.608587475576236,-6.457755144935566
5937201441036209920,250.56387264663977,-51.26750272756318,1.0211275415783647,-6.239979223870732,-9.788382797213405
5937201441036211840,250.55613087276055,-51.26756366595148,1.0960231201754258,-4.478784214964406,-8.995017613383723
5937081663005663744,251.57290267426478,-51.59632246120662,-0.46059346956770636,-0.32423033211336216,-4.795255551398089
5937173609581519488,250.16751086941164,-51.56154786603685,,,
5937173609581521536,250.165025401023,-51.565105106074306,,,
5937173609581522176,250.16219447889856,-51.56630901511296,,,
5937173609581526784,250.17334534608327,-51.56865730714345,,,
5937173609581527296,250.16658852333038,-51.57048542265142,-0.44203669288685254,-3.7781685824123556,-5.736339077062475
5937173609581528320,250.16438742998136,-51.57231663829745,,,
5937173609581531392,250.18357948019673,-51.57165660377514,,,
5937173609581533312,250.17064209690867,-51.57634387489212,,,
5937173609581533696,250.17336944546517,-51.576283300716746,,,
5937173609581534080,250.17048665529646,-51.57730204755211,,,
5937173609581758336,250.16730518929455,-51.569992452501296,,,
5937173609582058880,250.1626246081249,-51.568113943738496,,,
5937173609645099520,250.18083931864143,-51.57736926243911,,,
5937173609645100032,250.18187208355093,-51.57619148843527,,,
5937173609645102336,250.17750710631537,-51.577173492806125,,,
5937173609645102848,250.18105627767892,-51.57571268962847,0.4157545180283465,-2.496198624283158,-1.3474216507367796
5937173609645103872,250.17566392313043,-51.57725786928474,-0.006303006200153418,-6.015341417133967,-5.953996380795647
5937173609645104896,250.17340994254334,-51.57779756153206,0.2231473618434322,0.4539643022808313,-2.342016136691676
5937173609645106560,250.17278690324815,-51.57702250296849,0.12382331598202193,-0.9506387455670747,-2.777732070617321
5937201440986076928,250.55339533579456,-51.2696830015856,-0.2747584854937111,-1.7703340913765246,-5.259146839513965
5937201440986077824,250.56142379017118,-51.26750452983331,,,
5937201440986082560,250.55537478071633,-51.266171003564246,,,
5937201440986090240,250.55882579474326,-51.26129381687976,,,
5937201440986092928,250.55778276731144,-51.26029351084892,,,
5937201440986307840,250.56512586224832,-51.26464109438599,,,
5937201441036197376,250.5674508897699,-51.277743193481946,0.29000503692435464,-2.532398261975789,-3.003341874587494
5937201441036203264,250.57138725605589,-51.272505093533915,0.2633186447915413,-3.6646002187752087,-4.294277980018613
5937201441036204288,250.5746806741104,-51.27090109524406,0.7854848899017178,0.8359000368000449,3.472531362778642
5937201441036204672,250.56667972395692,-51.27187527190127,-0.0603312964470903,-0.9011891584350422,-3.6561213050041173
5937201441036206080,250.57509301939086,-51.26953175333369,0.08105600748559741,-5.071059187121635,-5.966220242281965
5937201441036206208,250.56967734535684,-51.270411971176486,0.37765954771101395,-1.6612286196388946,-8.78813628869557
5937201441036206592,250.57567702695948,-51.26885855282252,0.279248698380587,-4.744242799176131,-5.33466415044836
5937201441036207488,250.56839746452403,-51.2690648543231,0.03444326312572003,-3.373146711276714,-3.8149563733625422
5937201441036207744,250.56093874585116,-51.2702191474453,-0.33079154610385253,-4.780162928060842,-0.7613279379772044
5937146843364980224,251.5407402041164,-50.639636190430316,,,
5937144605661518592,251.47282916401642,-50.74505290939647,0.18540582699556815,-2.671510514040495,-4.339153725062658
5937144605678276480,251.484257696093,-50.75086718755598,-0.3118286465563313,-5.923214492531731,-4.633925803188391
5937144605678286208,251.48581762857387,-50.74835447215733,0.5692423358257604,-5.327908540291176,-6.058181588498695
5937144605687554944,251.4721574552394,-50.74450315660787,,,
5937144605687555072,251.47238311775416,-50.74356752716464,0.3203736728356049,2.827101949581165,-4.585373972265341
5937144609981525632,251.48551899700092,-50.75485947053646,,,
5937144609981530112,251.4875642184822,-50.75307917197364,-0.2355206931797034,-3.580531166685085,-4.138734540713707
5937144609981538560,251.49180364179782,-50.748126595997306,1.023815279921289,-1.9652845264953513,-3.9390911144211738
5937144609981538944,251.49031597446188,-50.748549371781664,,,
5937144609981539200,251.49033665942932,-50.747719844239114,0.12432783249785159,-3.950292673836415,-3.8904786908352516
5937144609981539328,251.4902613105196,-50.748318435384775,0.9059337408679979,1.1706662304193163,-1.9719577861209894
5937144609981540096,251.48735987838376,-50.751833177244315,-0.15412378726508025,0.056146516274576896,-7.512445198402613
5937144609981553664,251.486431117912,-50.749788332221414,-0.1796631928460568,-3.5847722135408815,-7.563675540495129
5937081663005476992,251.57059107420451,-51.59081986253952,1.3394468711613885,-3.3722453114715174,-6.630610175119329
5937144609981563648,251.4881493421762,-50.747169899277985,-0.12987194129698174,-5.125508965649955,-5.856042761915716
5937081663005478784,251.56974746665935,-51.59327639165438,-1.4289083598015153,-0.7895546994888605,-1.6799667426086937
5937173609645109248,250.1692000762396,-51.57570586907621,0.1109077384211962,-1.3524688754380358,-3.782941608939363
5937173609645111040,250.18080936153345,-51.5689287391174,-0.3492956811936801,-1.884706783164207,-6.681818561553898
5937173609645113856,250.17491294528662,-51.5704059747469,-0.5706401162445315,-5.731692837885165,-7.005710921605135
5937173609645114496,250.17913343544402,-51.567425888635995,0.8718751207678921,-2.1120782687919517,-6.794650338179048
5937173609645116288,250.1727244178872,-51.56948650291974,0.30065822209035764,-0.022920319892158536,-1.4519844884153439
5937173609645118848,250.16474075073762,-51.57152015334862,2.5393699927045796,-3.4851916409915726,-7.601564118963651
5937173609645121920,250.17189593047928,-51.56606151669358,0.9978626755262202,-5.210273103080292,-6.937055272349026
5937173609645123072,250.16838978391888,-51.5671443237862,-0.2847901481719014,-3.1586200015239485,-1.8234981238003205
5937173609645127552,250.16097236305686,-51.566681730640965,0.8553380017876174,-0.57957292269117,-0.07649280885603758
5937173609645132160,250.16383096134442,-51.56223279502414,0.14518889984715427,-4.648160689831701,-2.860898530082013
5937144609981566848,251.4845123271196,-50.748703441688704,-0.5591692154121932,-2.619932821035018,-8.083017875402216
5937144609981569664,251.48162186399276,-50.749648367636375,0.6374203128931757,-1.0982860125716638,-3.255856591999298
5937201441036214528,250.5626447884133,-51.26481445241308,0.36019183967377805,-2.7878395988452085,-2.7667652923216783
5937144609981571200,251.48962724771812,-50.74525037537646,-0.604463658095074,-4.336623072208767,-4.531816917619692
5937201441036217088,250.56461846279024,-51.262022193994646,0.21619409006001405,0.7548123868472509,-1.9763168798231576
5937173575219051904,250.1978353664173,-51.57278500499209,0.7883540450206041,-4.740088800804503,1.4204073708841924
5937173575219053824,250.20178064805503,-51.57011907582092,0.6806611689436799,-2.4081543827877896,-5.5045589918280475
5937173575219059712,250.19790973222572,-51.57171438977792,1.101671789804017,-3.1273882298660634,-4.993979255399361
5937173575219060352,250.19268598697042,-51.57410973372317,0.5496309088669318,-2.4387530095499446,-7.4874068796617514
5937173575219066752,250.2003194791118,-51.56947076541101,-0.3308790635082387,-2.5550743813994368,-12.128931450768363
5937173575219077504,250.1984581918348,-51.56871601185304,0.2371886030033727,-0.2628090194599899,-2.5938010773932483
5937173575219078912,250.19995783703865,-51.5679066686895,0.21894816064132808,-4.996079894573013,-8.255045522267807
5937173575219083520,250.19894432418275,-51.56717942097867,0.452336814330659,-0.627407774127892,-2.530216386580025
5937173575219085056,250.19304158682755,-51.5704190270668,0.3667629079147332,-3.8842679473926087,-2.184480162847277
5937173575219086592,250.1946774484621,-51.56981470068289,-0.3790613064435772,-3.1675184610176483,-5.234777995456277
5937173575219086720,250.19526743280778,-51.569745247350525,,,
5937173575219086848,250.19404402318523,-51.56971214303774,0.29308369315071897,-2.120493069258839,-5.423976427483016
5937173575219094784,250.19633593848093,-51.56789256491535,0.32277008391394013,2.029154132576077,-1.6370618034088442
5937173575219094912,250.1966168195827,-51.56755160537764,-0.1091071901684285,-5.968600622422892,-7.432714132595046
5937173575219095936,250.1914522734674,-51.56998356467813,-0.8439829508935129,-5.53194474823167,-6.50714516918509
5937173575219096960,250.1923507043006,-51.56939876676498,0.49452056020229496,-4.443564775950785,-4.58134085983507
5937081692975082112,251.57358068590878,-51.58396360171645,-0.05594120460741282,-4.972481897780039,-3.710974683042806
5937081692975087104,251.57401431655458,-51.580728891993786,-0.16019971236195457,-6.601114756331107,-5.829665521514578
5937081692975091840,251.58892966895527,-51.57989811405717,0.020385863523935406,0.33425177894039715,-6.977342577143608
5937081692975095936,251.58272947607884,-51.57836031621198,0.07022090148819243,-2.0355192687502566,-2.2378280790311167
5937081692975110272,251.57423152460373,-51.573779615348315,-0.002610859505061891,-4.2820962002465635,-6.5859922624138445
5937081692997817344,251.57200223577945,-51.576946971139066,0.38304172379409146,-3.799390026532901,-5.707539406112904
5937081692997828096,251.57403520850545,-51.58441737846599,0.2933308145463547,0.7684665747952832,-4.9466309795369074
5937081692997832832,251.57427211656628,-51.58183724929451,-0.02639949498468687,-3.4091057829578713,-1.0379070710795983
5937081692997839872,251.57624658349732,-51.57830283613561,0.15237954173906215,-3.362909269489809,-6.215301816313058
5937081692997883904,251.5847794251247,-51.58809230466042,0.01284859293605865,-2.7584283023697562,-3.2476730772841034
5937081692997886336,251.5852509515062,-51.58620427792143,0.18892887759246318,-4.090230456775485,-4.76539725682982
5937081692997904256,251.58724296549494,-51.582960442292624,,,
5937081692997911168,251.58904047208665,-51.587376839995535,0.7901755243773472,3.0001005266230143,0.31849089700948136
5937081693010197632,251.57730024699322,-51.5791301842467,0.2616888614836283,-5.503862105326091,-5.576100367988059
5937201612784831360,250.57485549418095,-51.229465703943774,,,
5937081693010199168,251.5770179493484,-51.58252460524775,1.4020834642062008,-2.5706611730335385,-1.7937792220293958
5937081693010202624,251.59172335831846,-51.58423901025837,0.4208941620628732,-3.4909738775440404,-5.407806591585841
5937081697265963776,251.58877723202477,-51.5918656034789,0.03804681308739377,0.08449872648151846,-11.735671123095209
5937081697265967488,251.59284546513143,-51.588949658802726,0.010562201303665945,-0.9772511505373583,-3.1225011000173604
5937081697265974912,251.58569887379343,-51.590695911450496,-0.053573794115334694,-2.6850680511654454,-5.51963740514282
5937081697265978368,251.5846169744692,-51.59059766401118,0.25830400738340586,0.6521629459271028,-0.6762947230012623
5937081697265988096,251.58848832849958,-51.58611340006915,0.5648354123206404,-1.942464400356785,-6.925205066142321
